category,page,name,price,normal_price
"Rolls, muffins & cake",1,PATISSERIE Muffins ciocolata 280g,29.95,29.95
"Rolls, muffins & cake",1,PATISSERIE Muffins portocala 280g,29.95,29.95
"Rolls, muffins & cake",1,BARNY Chec cu umplutura de caise  5*30g,33.50,33.50
"Rolls, muffins & cake",1,"BARNI Prajitura cu banana,iaurt 5 buc 150g",33.50,33.50
"Rolls, muffins & cake",1,BARNY Prajitura cu lapte 5buc 150g,33.50,33.50
"Rolls, muffins & cake",1,BARNI Prajitura cu ciocolata 5buc 150g,33.50,33.50
"Rolls, muffins & cake",1,NEVSCHII Rulada Ciocolata si frisca 145g,9.95,9.95
"Rolls, muffins & cake",1,BAMBOLEO Rulada Lapte condesat 145g,9.95,9.95
"Rolls, muffins & cake",1,BAMBOLEO Rulada Capsuni 145g,9.95,9.95
"Rolls, muffins & cake",1,7 DAY'S Prăjitură mini cacao 32g,3.90,3.90
Croissants,1,LA CREMA Croissant with caramelised milk 210 g,19.00,19.00
Croissants,1,LA CREMA Croissant with cocoa cream 210 g,19.00,19.00
Croissants,1,LA CREMA Croissant with strawberry 65 g,6.60,6.60
Croissants,1,LA CREMA Croissant with cocoa cream 65 g,6.60,6.60
Croissants,1,LA CREMA Croissant with cherry 65 g,6.60,6.60
Croissants,1,LA CREMA Apricot croissant 65 g,6.60,6.60
Croissants,1,LA CREMA Apricot croissant 210 g,19.00,19.00
Croissants,1,7DAYS Croissant MINI champagne 185g,20.90,20.90
